INSERTED,DELETED,MODIFIED,FILENAME
7,5,0,defects4j/before/Closure/105/src_com_google_javascript_jscomp_FoldConstants.java
4,1,0,defects4j/before/Closure/51/src_com_google_javascript_jscomp_CodeConsumer.java
4,0,0,defects4j/before/Closure/58/src_com_google_javascript_jscomp_LiveVariablesAnalysis.java
1,0,0,defects4j/before/Closure/133/src_com_google_javascript_jscomp_parsing_JsDocInfoParser.java
1,1,0,defects4j/before/Closure/67/src_com_google_javascript_jscomp_AnalyzePrototypeProperties.java
8,9,0,defects4j/before/Closure/134/src_com_google_javascript_jscomp_AmbiguateProperties.java
9,1,0,defects4j/before/Closure/134/src_com_google_javascript_jscomp_TypedScopeCreator.java
19,0,0,defects4j/before/Closure/94/src_com_google_javascript_jscomp_NodeUtil.java
5,0,0,defects4j/before/Closure/60/src_com_google_javascript_jscomp_NodeUtil.java
1,1,0,defects4j/before/Closure/34/src_com_google_javascript_jscomp_CodePrinter.java
2,4,0,defects4j/before/Closure/34/src_com_google_javascript_jscomp_CodeGenerator.java
4,4,0,defects4j/before/Closure/160/src_com_google_javascript_jscomp_Compiler.java
3,0,0,defects4j/before/Closure/33/src_com_google_javascript_rhino_jstype_PrototypeObjectType.java
2,5,0,defects4j/before/Closure/158/src_com_google_javascript_jscomp_DiagnosticGroups.java
48,3,0,defects4j/before/Closure/158/src_com_google_javascript_jscomp_CommandLineRunner.java
25,22,0,defects4j/before/Closure/158/src_com_google_javascript_jscomp_AbstractCommandLineRunner.java
12,14,0,defects4j/before/Closure/167/src_com_google_javascript_jscomp_type_SemanticReverseAbstractInterpreter.java
3,0,0,defects4j/before/Closure/167/src_com_google_javascript_rhino_jstype_JSType.java
13,0,0,defects4j/before/Closure/151/src_com_google_javascript_jscomp_CommandLineRunner.java
17,15,0,defects4j/before/Closure/169/src_com_google_javascript_rhino_jstype_JSType.java
3,6,0,defects4j/before/Closure/169/src_com_google_javascript_rhino_jstype_RecordType.java
5,5,0,defects4j/before/Closure/169/src_com_google_javascript_rhino_jstype_UnionType.java
6,5,0,defects4j/before/Closure/169/src_com_google_javascript_rhino_jstype_FunctionType.java
5,5,0,defects4j/before/Closure/169/src_com_google_javascript_rhino_jstype_ArrowType.java
23,11,0,defects4j/before/Closure/156/src_com_google_javascript_jscomp_CollapseProperties.java
4,1,0,defects4j/before/Closure/174/src_com_google_javascript_jscomp_NodeUtil.java
8,4,0,defects4j/before/Closure/174/src_com_google_javascript_jscomp_ScopedAliases.java
3,1,0,defects4j/before/Closure/174/src_com_google_javascript_jscomp_JsAst.java
2,1,0,defects4j/before/Closure/20/src_com_google_javascript_jscomp_PeepholeSubstituteAlternateSyntax.java
1,1,0,defects4j/before/Closure/18/src_com_google_javascript_jscomp_Compiler.java
28,0,0,defects4j/before/Closure/173/src_com_google_javascript_jscomp_PeepholeSubstituteAlternateSyntax.java
1,6,0,defects4j/before/Closure/173/src_com_google_javascript_jscomp_CodeGenerator.java
6,3,0,defects4j/before/Closure/27/src_com_google_javascript_rhino_IR.java
2,1,0,defects4j/before/Closure/9/src_com_google_javascript_jscomp_ProcessCommonJSModules.java
13,0,0,defects4j/before/Closure/145/src_com_google_javascript_jscomp_CodeGenerator.java
0,2,0,defects4j/before/Closure/11/src_com_google_javascript_jscomp_TypeCheck.java
3,0,0,defects4j/before/Closure/142/src_com_google_javascript_jscomp_parsing_JsDocInfoParser.java
3,0,0,defects4j/before/Closure/142/src_com_google_javascript_jscomp_CoalesceVariableNames.java
5,1,0,defects4j/before/Closure/7/src_com_google_javascript_jscomp_type_ChainableReverseAbstractInterpreter.java
10,0,0,defects4j/before/Closure/29/src_com_google_javascript_jscomp_InlineObjectLiterals.java
9,3,0,defects4j/before/Closure/16/src_com_google_javascript_jscomp_ScopedAliases.java
3,0,0,defects4j/before/Closure/129/src_com_google_javascript_jscomp_PrepareAst.java
7,0,0,defects4j/before/Closure/42/src_com_google_javascript_jscomp_parsing_IRFactory.java
3,0,0,defects4j/before/Closure/89/src_com_google_javascript_jscomp_CollapseProperties.java
1,1,0,defects4j/before/Closure/89/src_com_google_javascript_jscomp_GlobalNamespace.java
12,0,0,defects4j/before/Closure/116/src_com_google_javascript_jscomp_FunctionInjector.java
6,2,0,defects4j/before/Closure/45/src_com_google_javascript_jscomp_RemoveUnusedVars.java
2,1,0,defects4j/before/Closure/111/src_com_google_javascript_jscomp_type_ClosureReverseAbstractInterpreter.java
1,1,0,defects4j/before/Closure/73/src_com_google_javascript_jscomp_CodeGenerator.java
3,0,0,defects4j/before/Closure/118/src_com_google_javascript_jscomp_DisambiguateProperties.java
13,1,0,defects4j/before/Closure/87/src_com_google_javascript_jscomp_PeepholeSubstituteAlternateSyntax.java
10,1,0,defects4j/before/Closure/127/src_com_google_javascript_jscomp_UnreachableCodeElimination.java
2,0,0,defects4j/before/Closure/80/src_com_google_javascript_jscomp_NodeUtil.java
15,2,0,defects4j/before/Closure/74/src_com_google_javascript_jscomp_PeepholeFoldConstants.java
3,0,0,defects4j/before/Closure/120/src_com_google_javascript_jscomp_ReferenceCollectingCallback.java
0,8,0,defects4j/before/Closure/6/src_com_google_javascript_jscomp_TypeValidator.java
4,0,0,defects4j/before/Closure/28/src_com_google_javascript_jscomp_InlineCostEstimator.java
2,1,0,defects4j/before/Closure/143/src_com_google_javascript_jscomp_RemoveConstantExpressions.java
2,1,0,defects4j/before/Closure/143/src_com_google_javascript_jscomp_AbstractCommandLineRunner.java
5,1,0,defects4j/before/Closure/17/src_com_google_javascript_jscomp_TypedScopeCreator.java
34,3,0,defects4j/before/Closure/144/src_com_google_javascript_jscomp_FunctionTypeBuilder.java
5,0,0,defects4j/before/Closure/144/src_com_google_javascript_rhino_jstype_FunctionBuilder.java
1,1,0,defects4j/before/Closure/144/src_com_google_javascript_rhino_jstype_FunctionType.java
3,0,0,defects4j/before/Closure/144/src_com_google_javascript_jscomp_TypedScopeCreator.java
3,0,0,defects4j/before/Closure/1/src_com_google_javascript_jscomp_RemoveUnusedVars.java
1,1,0,defects4j/before/Closure/10/src_com_google_javascript_jscomp_NodeUtil.java
6,0,0,defects4j/before/Closure/172/src_com_google_javascript_jscomp_TypedScopeCreator.java
2,0,0,defects4j/before/Closure/19/src_com_google_javascript_jscomp_type_ChainableReverseAbstractInterpreter.java
5,0,0,defects4j/before/Closure/26/src_com_google_javascript_jscomp_ProcessCommonJSModules.java
4,0,0,defects4j/before/Closure/8/src_com_google_javascript_jscomp_CollapseVariableDeclarations.java
19,19,0,defects4j/before/Closure/175/src_com_google_javascript_jscomp_FunctionInjector.java
2,19,0,defects4j/before/Closure/21/src_com_google_javascript_jscomp_CheckSideEffects.java
4,1,0,defects4j/before/Closure/75/src_com_google_javascript_jscomp_NodeUtil.java
7,0,0,defects4j/before/Closure/81/src_com_google_javascript_jscomp_parsing_IRFactory.java
3,1,0,defects4j/before/Closure/121/src_com_google_javascript_jscomp_InlineVariables.java
1,0,0,defects4j/before/Closure/119/src_com_google_javascript_jscomp_GlobalNamespace.java
1,1,0,defects4j/before/Closure/86/src_com_google_javascript_jscomp_NodeUtil.java
1,1,0,defects4j/before/Closure/72/src_com_google_javascript_jscomp_RenameLabels.java
2,0,0,defects4j/before/Closure/72/src_com_google_javascript_jscomp_FunctionToBlockMutator.java
0,4,0,defects4j/before/Closure/126/src_com_google_javascript_jscomp_MinimizeExitPoints.java
2,0,0,defects4j/before/Closure/44/src_com_google_javascript_jscomp_CodeConsumer.java
22,4,0,defects4j/before/Closure/110/src_com_google_javascript_jscomp_ScopedAliases.java
3,0,0,defects4j/before/Closure/110/src_com_google_javascript_rhino_Node.java
17,0,0,defects4j/before/Closure/43/src_com_google_javascript_jscomp_TypedScopeCreator.java
4,1,0,defects4j/before/Closure/128/src_com_google_javascript_jscomp_CodeGenerator.java
6,0,0,defects4j/before/Closure/88/src_com_google_javascript_jscomp_DeadAssignmentsElimination.java
12,12,0,defects4j/before/Closure/117/src_com_google_javascript_jscomp_TypeValidator.java
14,17,0,defects4j/before/Closure/153/src_com_google_javascript_jscomp_SyntacticScopeCreator.java
12,4,0,defects4j/before/Closure/153/src_com_google_javascript_jscomp_Normalize.java
1,1,0,defects4j/before/Closure/38/src_com_google_javascript_jscomp_CodeConsumer.java
0,18,0,defects4j/before/Closure/154/src_com_google_javascript_jscomp_TypeCheck.java
26,1,0,defects4j/before/Closure/154/src_com_google_javascript_jscomp_TypeValidator.java
3,0,0,defects4j/before/Closure/36/src_com_google_javascript_jscomp_InlineVariables.java
38,21,0,defects4j/before/Closure/162/src_com_google_javascript_jscomp_ScopedAliases.java
3,0,0,defects4j/before/Closure/162/src_com_google_javascript_jscomp_Scope.java
0,1,0,defects4j/before/Closure/31/src_com_google_javascript_jscomp_Compiler.java
4,0,0,defects4j/before/Closure/165/src_com_google_javascript_rhino_jstype_JSTypeRegistry.java
16,1,0,defects4j/before/Closure/165/src_com_google_javascript_rhino_jstype_RecordType.java
5,1,0,defects4j/before/Closure/165/src_com_google_javascript_rhino_jstype_RecordTypeBuilder.java
4,0,0,defects4j/before/Closure/165/src_com_google_javascript_rhino_jstype_ObjectType.java
2,1,0,defects4j/before/Closure/131/src_com_google_javascript_rhino_TokenStream.java
9,0,0,defects4j/before/Closure/91/src_com_google_javascript_jscomp_CheckGlobalThis.java
1,1,0,defects4j/before/Closure/65/src_com_google_javascript_jscomp_CodeGenerator.java
8,0,0,defects4j/before/Closure/136/src_com_google_javascript_jscomp_RenameVars.java
1,21,0,defects4j/before/Closure/136/src_com_google_javascript_jscomp_MethodCompilerPass.java
1,1,0,defects4j/before/Closure/62/src_com_google_javascript_jscomp_LightweightMessageFormatter.java
4,1,0,defects4j/before/Closure/96/src_com_google_javascript_jscomp_TypeCheck.java
5,1,0,defects4j/before/Closure/109/src_com_google_javascript_jscomp_parsing_JsDocInfoParser.java
8,1,0,defects4j/before/Closure/100/src_com_google_javascript_jscomp_CheckGlobalThis.java
5,2,0,defects4j/before/Closure/54/src_com_google_javascript_rhino_jstype_FunctionType.java
7,1,0,defects4j/before/Closure/54/src_com_google_javascript_jscomp_TypedScopeCreator.java
1,0,0,defects4j/before/Closure/107/src_com_google_javascript_jscomp_CommandLineRunner.java
19,0,0,defects4j/before/Closure/98/src_com_google_javascript_jscomp_ReferenceCollectingCallback.java
0,2,0,defects4j/before/Closure/138/src_com_google_javascript_jscomp_ClosureReverseAbstractInterpreter.java
10,2,0,defects4j/before/Closure/138/src_com_google_javascript_jscomp_TypeInference.java
4,0,0,defects4j/before/Closure/53/src_com_google_javascript_jscomp_InlineObjectLiterals.java
9,1,0,defects4j/before/Closure/30/src_com_google_javascript_jscomp_MustBeReachingVariableDef.java
1,1,0,defects4j/before/Closure/30/src_com_google_javascript_jscomp_FlowSensitiveInlineVariables.java
17,0,0,defects4j/before/Closure/164/src_com_google_javascript_rhino_jstype_ArrowType.java
4,0,0,defects4j/before/Closure/37/src_com_google_javascript_jscomp_parsing_IRFactory.java
1,1,0,defects4j/before/Closure/37/src_com_google_javascript_jscomp_NodeTraversal.java
124,54,0,defects4j/before/Closure/163/src_com_google_javascript_jscomp_AnalyzePrototypeProperties.java
3,0,0,defects4j/before/Closure/163/src_com_google_javascript_jscomp_CrossModuleMethodMotion.java
6,1,0,defects4j/before/Closure/155/src_com_google_javascript_jscomp_ReferenceCollectingCallback.java
32,3,0,defects4j/before/Closure/155/src_com_google_javascript_jscomp_InlineVariables.java
32,0,0,defects4j/before/Closure/155/src_com_google_javascript_jscomp_Scope.java
3,3,0,defects4j/before/Closure/39/src_com_google_javascript_rhino_jstype_PrototypeObjectType.java
4,1,0,defects4j/before/Closure/152/src_com_google_javascript_rhino_jstype_FunctionType.java
4,0,0,defects4j/before/Closure/106/src_com_google_javascript_jscomp_GlobalNamespace.java
0,2,0,defects4j/before/Closure/106/src_com_google_javascript_rhino_JSDocInfoBuilder.java
6,1,0,defects4j/before/Closure/99/src_com_google_javascript_jscomp_CheckGlobalThis.java
1,1,0,defects4j/before/Closure/52/src_com_google_javascript_jscomp_CodeGenerator.java
32,1,0,defects4j/before/Closure/139/src_com_google_javascript_jscomp_Normalize.java
1,3,0,defects4j/before/Closure/101/src_com_google_javascript_jscomp_CommandLineRunner.java
2,1,0,defects4j/before/Closure/55/src_com_google_javascript_jscomp_FunctionRewriter.java
68,43,0,defects4j/before/Closure/137/src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java
3,0,0,defects4j/before/Closure/137/src_com_google_javascript_jscomp_NodeUtil.java
1,1,0,defects4j/before/Closure/137/src_com_google_javascript_jscomp_Normalize.java
2,1,0,defects4j/before/Closure/97/src_com_google_javascript_jscomp_PeepholeFoldConstants.java
4,1,0,defects4j/before/Closure/108/src_com_google_javascript_jscomp_ScopedAliases.java
1,1,0,defects4j/before/Closure/130/src_com_google_javascript_jscomp_CollapseProperties.java
4,4,0,defects4j/before/Closure/64/src_com_google_javascript_jscomp_Compiler.java
1,1,0,defects4j/before/Closure/90/src_com_google_javascript_jscomp_FunctionTypeBuilder.java
3,0,0,defects4j/before/Closure/90/src_com_google_javascript_rhino_jstype_FunctionType.java
0,16,0,defects4j/before/Closure/46/src_com_google_javascript_rhino_jstype_RecordType.java
1,1,0,defects4j/before/Closure/79/src_com_google_javascript_jscomp_Normalize.java
1,0,0,defects4j/before/Closure/79/src_com_google_javascript_jscomp_VarCheck.java
8,2,0,defects4j/before/Closure/112/src_com_google_javascript_jscomp_TypeInference.java
9,0,0,defects4j/before/Closure/41/src_com_google_javascript_jscomp_FunctionTypeBuilder.java
0,11,0,defects4j/before/Closure/115/src_com_google_javascript_jscomp_FunctionInjector.java
4,1,0,defects4j/before/Closure/83/src_com_google_javascript_jscomp_CommandLineRunner.java
1,0,0,defects4j/before/Closure/77/src_com_google_javascript_jscomp_CodeGenerator.java
1,1,0,defects4j/before/Closure/123/src_com_google_javascript_jscomp_CodeGenerator.java
7,4,0,defects4j/before/Closure/48/src_com_google_javascript_jscomp_TypedScopeCreator.java
1,1,0,defects4j/before/Closure/70/src_com_google_javascript_jscomp_TypedScopeCreator.java
27,0,0,defects4j/before/Closure/84/src_com_google_javascript_jscomp_parsing_IRFactory.java
2,0,0,defects4j/before/Closure/124/src_com_google_javascript_jscomp_ExploitAssigns.java
14,3,0,defects4j/before/Closure/170/src_com_google_javascript_jscomp_FlowSensitiveInlineVariables.java
4,3,0,defects4j/before/Closure/24/src_com_google_javascript_jscomp_ScopedAliases.java
3,0,0,defects4j/before/Closure/148/src_com_google_javascript_jscomp_PeepholeFoldConstants.java
147,77,0,defects4j/before/Closure/148/src_com_google_javascript_jscomp_SourceMap.java
7,1,0,defects4j/before/Closure/23/src_com_google_javascript_jscomp_PeepholeFoldConstants.java
3,0,0,defects4j/before/Closure/141/src_com_google_javascript_jscomp_NodeUtil.java
22,3,0,defects4j/before/Closure/141/src_com_google_javascript_jscomp_PureFunctionIdentifier.java
2,2,0,defects4j/before/Closure/4/src_com_google_javascript_rhino_jstype_NamedType.java
3,0,0,defects4j/before/Closure/15/src_com_google_javascript_jscomp_FlowSensitiveInlineVariables.java
8,2,0,defects4j/before/Closure/3/src_com_google_javascript_jscomp_FlowSensitiveInlineVariables.java
2,1,0,defects4j/before/Closure/146/src_com_google_javascript_rhino_jstype_JSType.java
6,0,0,defects4j/before/Closure/12/src_com_google_javascript_jscomp_MaybeReachingVariableUse.java
8,14,0,defects4j/before/Closure/85/src_com_google_javascript_jscomp_UnreachableCodeElimination.java
1,1,0,defects4j/before/Closure/71/src_com_google_javascript_jscomp_CheckAccessControls.java
1,1,0,defects4j/before/Closure/125/src_com_google_javascript_jscomp_TypeCheck.java
37,6,0,defects4j/before/Closure/76/src_com_google_javascript_jscomp_DeadAssignmentsElimination.java
3,1,0,defects4j/before/Closure/82/src_com_google_javascript_rhino_jstype_JSType.java
14,8,0,defects4j/before/Closure/49/src_com_google_javascript_jscomp_MakeDeclaredNamesUnique.java
2,1,0,defects4j/before/Closure/122/src_com_google_javascript_jscomp_parsing_IRFactory.java
1,3,0,defects4j/before/Closure/40/src_com_google_javascript_jscomp_NameAnalyzer.java
1,1,0,defects4j/before/Closure/114/src_com_google_javascript_jscomp_NameAnalyzer.java
2,2,0,defects4j/before/Closure/47/src_com_google_debugging_sourcemap_SourceMapConsumerV3.java
6,1,0,defects4j/before/Closure/47/src_com_google_javascript_jscomp_SourceMap.java
1,1,0,defects4j/before/Closure/113/src_com_google_javascript_jscomp_ProcessClosurePrimitives.java
0,2,0,defects4j/before/Closure/78/src_com_google_javascript_jscomp_PeepholeFoldConstants.java
5,0,0,defects4j/before/Closure/147/src_com_google_javascript_jscomp_RuntimeTypeCheck.java
2,1,0,defects4j/before/Closure/147/src_com_google_javascript_jscomp_CheckGlobalThis.java
4,0,0,defects4j/before/Closure/2/src_com_google_javascript_jscomp_TypeCheck.java
1,1,0,defects4j/before/Closure/13/src_com_google_javascript_jscomp_PeepholeOptimizationsPass.java
3,0,0,defects4j/before/Closure/5/src_com_google_javascript_jscomp_InlineObjectLiterals.java
9,6,0,defects4j/before/Closure/140/src_com_google_javascript_jscomp_Compiler.java
1,1,0,defects4j/before/Closure/14/src_com_google_javascript_jscomp_ControlFlowAnalysis.java
8,4,0,defects4j/before/Closure/176/src_com_google_javascript_jscomp_TypeInference.java
2,26,0,defects4j/before/Closure/22/src_com_google_javascript_jscomp_CheckSideEffects.java
2,1,0,defects4j/before/Closure/149/src_com_google_javascript_jscomp_Compiler.java
4,1,0,defects4j/before/Closure/149/src_com_google_javascript_jscomp_CompilerOptions.java
0,1,0,defects4j/before/Closure/149/src_com_google_javascript_jscomp_CommandLineRunner.java
11,5,0,defects4j/before/Closure/149/src_com_google_javascript_jscomp_AbstractCommandLineRunner.java
3,0,0,defects4j/before/Closure/171/src_com_google_javascript_jscomp_TypedScopeCreator.java
1,6,0,defects4j/before/Closure/171/src_com_google_javascript_jscomp_TypeInference.java
2,4,0,defects4j/before/Closure/25/src_com_google_javascript_jscomp_TypeInference.java
2,2,0,defects4j/before/Compress/32/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream.java
1,6,0,defects4j/before/Compress/35/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
2,1,0,defects4j/before/Compress/34/src_main_java_org_apache_commons_compress_archivers_zip_X7875_NewUnix.java
12,0,0,defects4j/before/Compress/33/src_main_java_org_apache_commons_compress_compressors_deflate_DeflateCompressorInputStream.java
3,0,0,defects4j/before/Compress/33/src_main_java_org_apache_commons_compress_compressors_CompressorStreamFactory.java
6,6,0,defects4j/before/Compress/20/src_main_java_org_apache_commons_compress_archivers_cpio_CpioArchiveInputStream.java
3,0,0,defects4j/before/Compress/18/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream.java
0,4,0,defects4j/before/Compress/27/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
9,1,0,defects4j/before/Compress/9/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream.java
2,0,0,defects4j/before/Compress/11/src_main_java_org_apache_commons_compress_archivers_ArchiveStreamFactory.java
3,2,0,defects4j/before/Compress/7/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
2,0,0,defects4j/before/Compress/29/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream.java
2,0,0,defects4j/before/Compress/29/src_main_java_org_apache_commons_compress_archivers_cpio_CpioArchiveOutputStream.java
2,0,0,defects4j/before/Compress/29/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream.java
2,0,0,defects4j/before/Compress/29/src_main_java_org_apache_commons_compress_archivers_cpio_CpioArchiveInputStream.java
8,0,0,defects4j/before/Compress/29/src_main_java_org_apache_commons_compress_archivers_ArchiveStreamFactory.java
2,0,0,defects4j/before/Compress/29/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream.java
2,0,0,defects4j/before/Compress/29/src_main_java_org_apache_commons_compress_archivers_dump_DumpArchiveInputStream.java
2,1,0,defects4j/before/Compress/16/src_main_java_org_apache_commons_compress_archivers_ArchiveStreamFactory.java
1,1,0,defects4j/before/Compress/42/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry.java
1,0,0,defects4j/before/Compress/42/src_main_java_org_apache_commons_compress_archivers_zip_UnixStat.java
2,1,0,defects4j/before/Compress/45/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
6,3,0,defects4j/before/Compress/6/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry.java
4,1,0,defects4j/before/Compress/28/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream.java
2,1,0,defects4j/before/Compress/17/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
1,0,0,defects4j/before/Compress/1/src_main_java_org_apache_commons_compress_archivers_cpio_CpioArchiveOutputStream.java
6,2,0,defects4j/before/Compress/10/src_main_java_org_apache_commons_compress_archivers_zip_ZipFile.java
1,1,0,defects4j/before/Compress/19/src_main_java_org_apache_commons_compress_archivers_zip_Zip64ExtendedInformationExtraField.java
11,0,0,defects4j/before/Compress/26/src_main_java_org_apache_commons_compress_utils_IOUtils.java
30,10,0,defects4j/before/Compress/8/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
2,3,0,defects4j/before/Compress/21/src_main_java_org_apache_commons_compress_archivers_sevenz_SevenZOutputFile.java
6,0,0,defects4j/before/Compress/44/src_main_java_org_apache_commons_compress_utils_ChecksumCalculatingInputStream.java
5,5,0,defects4j/before/Compress/43/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveOutputStream.java
1,1,0,defects4j/before/Compress/38/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveEntry.java
3,0,0,defects4j/before/Compress/36/src_main_java_org_apache_commons_compress_archivers_sevenz_SevenZFile.java
0,3,0,defects4j/before/Compress/31/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
3,0,0,defects4j/before/Compress/30/src_main_java_org_apache_commons_compress_compressors_bzip2_BZip2CompressorInputStream.java
3,1,0,defects4j/before/Compress/37/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream.java
8,1,0,defects4j/before/Compress/39/src_main_java_org_apache_commons_compress_utils_ArchiveUtils.java
1,2,0,defects4j/before/Compress/46/src_main_java_org_apache_commons_compress_archivers_zip_X5455_ExtendedTimestamp.java
2,1,0,defects4j/before/Compress/41/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream.java
5,8,0,defects4j/before/Compress/24/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
1,1,0,defects4j/before/Compress/23/src_main_java_org_apache_commons_compress_archivers_sevenz_Coders.java
0,1,0,defects4j/before/Compress/4/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveOutputStream.java
0,1,0,defects4j/before/Compress/4/src_main_java_org_apache_commons_compress_archivers_cpio_CpioArchiveOutputStream.java
0,1,0,defects4j/before/Compress/4/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream.java
1,0,0,defects4j/before/Compress/4/src_main_java_org_apache_commons_compress_changes_ChangeSetPerformer.java
5,5,0,defects4j/before/Compress/15/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry.java
6,0,0,defects4j/before/Compress/3/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveOutputStream.java
7,1,0,defects4j/before/Compress/12/src_main_java_org_apache_commons_compress_archivers_tar_TarArchiveInputStream.java
28,1,0,defects4j/before/Compress/40/src_main_java_org_apache_commons_compress_utils_BitInputStream.java
14,1,0,defects4j/before/Compress/47/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream.java
32,7,0,defects4j/before/Compress/2/src_main_java_org_apache_commons_compress_archivers_ar_ArArchiveInputStream.java
4,0,0,defects4j/before/Compress/13/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveEntry.java
6,2,0,defects4j/before/Compress/5/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream.java
1,8,0,defects4j/before/Compress/14/src_main_java_org_apache_commons_compress_archivers_tar_TarUtils.java
5,17,0,defects4j/before/Compress/22/src_main_java_org_apache_commons_compress_compressors_bzip2_BZip2CompressorInputStream.java
1,0,0,defects4j/before/Compress/25/src_main_java_org_apache_commons_compress_archivers_zip_ZipArchiveInputStream.java
10,1,0,defects4j/before/JacksonCore/20/src_main_java_com_fasterxml_jackson_core_JsonGenerator.java
10,0,0,defects4j/before/JacksonCore/18/src_main_java_com_fasterxml_jackson_core_base_GeneratorBase.java
1,4,0,defects4j/before/JacksonCore/18/src_main_java_com_fasterxml_jackson_core_json_WriterBasedJsonGenerator.java
1,4,0,defects4j/before/JacksonCore/18/src_main_java_com_fasterxml_jackson_core_json_UTF8JsonGenerator.java
6,0,0,defects4j/before/JacksonCore/9/src_main_java_com_fasterxml_jackson_core_base_ParserMinimalBase.java
6,0,0,defects4j/before/JacksonCore/9/src_main_java_com_fasterxml_jackson_core_json_UTF8StreamJsonParser.java
6,0,0,defects4j/before/JacksonCore/9/src_main_java_com_fasterxml_jackson_core_json_ReaderBasedJsonParser.java
1,0,0,defects4j/before/JacksonCore/11/src_main_java_com_fasterxml_jackson_core_sym_ByteQuadsCanonicalizer.java
